jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
New Hampshire,US-NH,New Hampshire Right-to-Know Law,Citation not found,See statute,General Rights,: Recovery for successful enforcement,: Recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.329758
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Response Timeline,## Response Timeline Framework (UPDATED 2024),## Response Timeline Framework (UPDATED 2024),No specific conditions stated,Extracted from Response Timeline Framework (UPDATED 2024),2025-09-26T13:52:18.330697
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Fee Structure,## Fee Structure (2024 REFORMS),## Fee Structure (2024 REFORMS),No specific conditions stated,Extracted from Fee Structure (2024 REFORMS),2025-09-26T13:52:18.330708
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Fee Structure,### Photocopy Fees (Confirmed Current),### Photocopy Fees (Confirmed Current),No specific conditions stated,Extracted from Photocopy Fees (Confirmed Current),2025-09-26T13:52:18.330720
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Fee Structure,: Actual cost for electronic media,: Actual cost for electronic media,No specific conditions stated,Extracted from Photocopy Fees (Confirmed Current),2025-09-26T13:52:18.330725
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Request Process,"### Phase 1: Request Submission (UPDATED)
**Submission Methods** (New 2024 Standards):","### Phase 1: Request Submission (UPDATED)
**Submission Methods** (New 2024 Standards):",No specific conditions stated,Extracted from Phase 1: Request Submission (UPDATED),2025-09-26T13:52:18.330745
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Request Process,: Electronic submission accepted,: Electronic submission accepted,No specific conditions stated,Extracted from Phase 1: Request Submission (UPDATED),2025-09-26T13:52:18.330755
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Request Process,: Must include all necessary information without excessive clarification burden,: Must include all necessary information without excessive clarification burden,: Must include all necessary information without excessive clarification burden,Extracted from Phase 1: Request Submission (UPDATED),2025-09-26T13:52:18.330765
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Request Process,"**Required Elements**:
- Specific description of requested records
- Contact information for respons","**Required Elements**:
- Specific description of requested records
- Contact information for response
- Preferred format (electronic encouraged)
- Fee limitation if applicable","**Required Elements**:
- Specific description of requested records
- Contact information for response
- Preferred format (electronic encouraged)
- Fee limitation if applicable",Extracted from Phase 1: Request Submission (UPDATED),2025-09-26T13:52:18.330766
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Response Timeline,"### Phase 2: Agency Response (2024 PROCEDURES)
**7-Day Response Window**:
- Acknowledge receipt of r","### Phase 2: Agency Response (2024 PROCEDURES)
**7-Day Response Window**:
- Acknowledge receipt of request
- Determine availability of records
- Provide estimate if special services required
- Direct to website if records already posted online","### Phase 2: Agency Response (2024 PROCEDURES)
**7-Day Response Window**:
- Acknowledge receipt of request
- Determine availability of records
- Provide estimate if special services required
- Direct to website if records already posted online",Extracted from Phase 2: Agency Response (2024 PROCEDURES),2025-09-26T13:52:18.330794
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Response Timeline,"**Website Check Requirement** ⭐ **NEW 2024**:
- Agency must assist in locating records on public web","**Website Check Requirement** ⭐ **NEW 2024**:
- Agency must assist in locating records on public website
- May fulfill request by directing to online resources
- Reduces formal processing burden","**Website Check Requirement** ⭐ **NEW 2024**:
- Agency must assist in locating records on public website
- May fulfill request by directing to online resources
- Reduces formal processing burden",Extracted from Phase 2: Agency Response (2024 PROCEDURES),2025-09-26T13:52:18.330795
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,General Rights,"### Phase 3: Record Production or Denial
**Production Timeline**:","### Phase 3: Record Production or Denial
**Production Timeline**:",No specific conditions stated,Extracted from Phase 3: Record Production or Denial,2025-09-26T13:52:18.330811
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,General Rights,: Additional time with justification,: Additional time with justification,: Additional time with justification,Extracted from Phase 3: Record Production or Denial,2025-09-26T13:52:18.330818
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,General Rights,: Agencies encouraged to provide digital copies,: Agencies encouraged to provide digital copies,No specific conditions stated,Extracted from Phase 3: Record Production or Denial,2025-09-26T13:52:18.330830
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,General Rights,"**Denial Requirements**:
- Must cite specific exemption
- Must be in writing with legal justificatio","**Denial Requirements**:
- Must cite specific exemption
- Must be in writing with legal justification
- Must provide information about appeal rights","**Denial Requirements**:
- Must cite specific exemption
- Must be in writing with legal justification
- Must provide information about appeal rights",Extracted from Phase 3: Record Production or Denial,2025-09-26T13:52:18.330830
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,### Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),### Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),No specific conditions stated,Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330873
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,"#### Government Records Council (GRC) Process
**Administrative Appeals**: Continue through GRC syste","#### Government Records Council (GRC) Process
**Administrative Appeals**: Continue through GRC system
**Timeline**: Standardized processing within established timeframes
**Authority**: Binding determinations on access disputes",No specific conditions stated,Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330874
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,"#### Attorney Fee Recovery (SIGNIFICANTLY MODIFIED 2024) ⚠️
**NEW LIMITATIONS**:","#### Attorney Fee Recovery (SIGNIFICANTLY MODIFIED 2024) ⚠️
**NEW LIMITATIONS**:","#### Attorney Fee Recovery (SIGNIFICANTLY MODIFIED 2024) ⚠️
**NEW LIMITATIONS**:",Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330875
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,": Fees only awarded when agency acted unreasonably, in bad faith, or knowingly violated OPRA",": Fees only awarded when agency acted unreasonably, in bad faith, or knowingly violated OPRA",": Fees only awarded when agency acted unreasonably, in bad faith, or knowingly violated OPRA",Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330882
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,": If records provided within 7 days of lawsuit filing, fees awarded only if agency knew denial was i",": If records provided within 7 days of lawsuit filing, fees awarded only if agency knew denial was improper",": If records provided within 7 days of lawsuit filing, fees awarded only if agency knew denial was improper",Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330889
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,: Makes litigation less financially viable for requesters,: Makes litigation less financially viable for requesters,No specific conditions stated,Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330910
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,"#### Anti-Harassment Provisions ⭐ **NEW 2024**
**Agency Protection**: Lawsuits can now be filed agai","#### Anti-Harassment Provisions ⭐ **NEW 2024**
**Agency Protection**: Lawsuits can now be filed against requesters who seek records to disrupt government operations
**Balance**: Protects agencies from abusive requests while maintaining transparency rights",No specific conditions stated,Extracted from Phase 5: Appeal and Enforcement (MAJOR 2024 CHANGES),2025-09-26T13:52:18.330911
New Jersey,US-NJ,New Jersey Open Public Records Act (OPRA),Citation not found,See statute,Appeal Rights,## Enforcement Strategies (Post-2024),## Enforcement Strategies (Post-2024),No specific conditions stated,Extracted from Enforcement Strategies (Post2024),2025-09-26T13:52:18.330930
New York,US-NY,New York FOIL,Citation not found,§ 89(3),Response Timeline,### Standard Timeline (POL § 89(3)),### Standard Timeline (POL § 89(3)),No specific conditions stated,Extracted from Standard Timeline (POL § 89(3)),2025-09-26T13:52:18.332201
New York,US-NY,New York FOIL,Citation not found,§ 89(3),Response Timeline,": ""Reasonable time"" after determination to release",": ""Reasonable time"" after determination to release",No specific conditions stated,Extracted from Standard Timeline (POL § 89(3)),2025-09-26T13:52:18.332208
New York,US-NY,New York FOIL,Citation not found,§ 89(3),Response Timeline,": ""Reasonable"" additional time for voluminous/complex requests",": ""Reasonable"" additional time for voluminous/complex requests",No specific conditions stated,Extracted from Standard Timeline (POL § 89(3)),2025-09-26T13:52:18.332214
New York,US-NY,New York FOIL,Citation not found,See statute,Special Access,: Agencies may establish expedited procedures,: Agencies may establish expedited procedures,: Agencies may establish expedited procedures,Extracted from Expedited Processing,2025-09-26T13:52:18.332231
